star_age,star_mass,log_R,log_Teff,log_L
1.070256960143966675e+10,1.000000000000000000e+00,1.311455519759208155e-01,3.749424808550505972e+00,2.146834481885030732e-01
1.071238787343966675e+10,1.000000000000000000e+00,1.315976073556888448e-01,3.749373065472553002e+00,2.153805866362270560e-01
1.072220614543966484e+10,1.000000000000000000e+00,1.321149526623663639e-01,3.749285606573271590e+00,2.160654416524566135e-01
1.073202441743966484e+10,1.000000000000000000e+00,1.326064982901865863e-01,3.749215094987851771e+00,2.167664865664191698e-01
1.074184268943966293e+10,1.000000000000000000e+00,1.331003579151158189e-01,3.749143494210320782e+00,2.174678027061521801e-01
1.075166096143966293e+10,1.000000000000000000e+00,1.335964245514017212e-01,3.749070806803215916e+00,2.181691863503070483e-01
1.076147923343966103e+10,1.000000000000000000e+00,1.340614190103351366e-01,3.749014046964493474e+00,2.188721359132837219e-01
1.077129750543966103e+10,1.000000000000000000e+00,1.345907761605940334e-01,3.748922089185211082e+00,2.195630190966714745e-01
1.078111577743966103e+10,1.000000000000000000e+00,1.350960106859371845e-01,3.748846072595161782e+00,2.202694217871608295e-01
1.079093404943965912e+10,1.000000000000000000e+00,1.356026928374489127e-01,3.748768935966465321e+00,2.209742395753972466e-01
1.080075232143965912e+10,1.000000000000000000e+00,1.361112737103792047e-01,3.748691656570618314e+00,2.216822837378717992e-01
1.081057059343965721e+10,1.000000000000000000e+00,1.365893879266404376e-01,3.748629657205891696e+00,2.223905147114848269e-01
1.082038886543965721e+10,1.000000000000000000e+00,1.371316883965335021e-01,3.748532548603999981e+00,2.230866812437053981e-01
1.083020713743965530e+10,1.000000000000000000e+00,1.376499678035708607e-01,3.748451433411275957e+00,2.237987792868854631e-01
1.084002540943965530e+10,1.000000000000000000e+00,1.381700389436885112e-01,3.748369629393776492e+00,2.245117054971201009e-01
1.084984368143965340e+10,1.000000000000000000e+00,1.386573359364718372e-01,3.748304226217372470e+00,2.252246867770728578e-01
1.085966195343965340e+10,1.000000000000000000e+00,1.392106985976319378e-01,3.748202907460342459e+00,2.259261370712714878e-01
1.086948022543965149e+10,1.000000000000000000e+00,1.397406700708024863e-01,3.748117171090430855e+00,2.266431345379652518e-01
1.087929849743965149e+10,1.000000000000000000e+00,1.402722436331296230e-01,3.748030735508186329e+00,2.273605393336422253e-01
1.088911676943964958e+10,1.000000000000000000e+00,1.407708162059486956e-01,3.747960860215032497e+00,2.280781833066669040e-01
1.089893504143964958e+10,1.000000000000000000e+00,1.413354183021499899e-01,3.747855066487944864e+00,2.287842125907183499e-01
1.090875331343964958e+10,1.000000000000000000e+00,1.418776274194013254e-01,3.747764236571924812e+00,2.295053111611392860e-01
1.091857158543964767e+10,1.000000000000000000e+00,1.424210969936471061e-01,3.747672905760490281e+00,2.302269270638940268e-01
1.092838985743964767e+10,1.000000000000000000e+00,1.429321501519811022e-01,3.747597736495241083e+00,2.309483563195658673e-01
1.093820812943964577e+10,1.000000000000000000e+00,1.435090741336239040e-01,3.747486975914789298e+00,2.316591619610441910e-01
1.094802640143964577e+10,1.000000000000000000e+00,1.440636031696858610e-01,3.747391089199879399e+00,2.323846731735268178e-01
1.095784467343964386e+10,1.000000000000000000e+00,1.445832167325587225e-01,3.747312630677374745e+00,2.331100662092566445e-01
1.096766294543964386e+10,1.000000000000000000e+00,1.451688435759841411e-01,3.747198148909778759e+00,2.338233928257210936e-01
1.097748121743964195e+10,1.000000000000000000e+00,1.457333884847246686e-01,3.747097654715742632e+00,2.345505058670583898e-01
1.098729948943964195e+10,1.000000000000000000e+00,1.462998803655916613e-01,3.746996449942227247e+00,2.352786705347324481e-01
1.099711776143964005e+10,1.000000000000000000e+00,1.468332977734387867e-01,3.746911691954739609e+00,2.360064734004735931e-01
1.100693603343964005e+10,1.000000000000000000e+00,1.474325292668965115e-01,3.746791219781174131e+00,2.367230476931277972e-01
1.101675430543963814e+10,1.000000000000000000e+00,1.480106751672868592e-01,3.746685178856314913e+00,2.374551757944723118e-01
1.102657257743963814e+10,1.000000000000000000e+00,1.485534590712256076e-01,3.746596802071681775e+00,2.381872364638152051e-01
1.103639084943963814e+10,1.000000000000000000e+00,1.491627665872473918e-01,3.746471941894476299e+00,2.389064107870367826e-01
1.104620912143963623e+10,1.000000000000000000e+00,1.497520101973967566e-01,3.746360827037779728e+00,2.396404385805497583e-01
1.105602739343963623e+10,1.000000000000000000e+00,1.503056784336600782e-01,3.746267552453862226e+00,2.403746767174091137e-01
1.106584566543963432e+10,1.000000000000000000e+00,1.509252268964974553e-01,3.746138098459208976e+00,2.410959576644695623e-01
1.107566393743963432e+10,1.000000000000000000e+00,1.515262255505103461e-01,3.746021801862982059e+00,2.418327685875873712e-01
1.108548220943963242e+10,1.000000000000000000e+00,1.520909791300774916e-01,3.745923365115421344e+00,2.425685287564793846e-01
1.109530048143963242e+10,1.000000000000000000e+00,1.527220609765579384e-01,3.745788664888773045e+00,2.432918915428468887e-01
1.110511875343963051e+10,1.000000000000000000e+00,1.533360132159600209e-01,3.745666069268452691e+00,2.440294135403666409e-01
1.111493702543963051e+10,1.000000000000000000e+00,1.539128456773209142e-01,3.745561817045010233e+00,2.447660695693213428e-01
1.112475529743962860e+10,1.000000000000000000e+00,1.545556420487725069e-01,3.745421442017016211e+00,2.454901622002479689e-01
1.113457356943962860e+10,1.000000000000000000e+00,1.551808137791509112e-01,3.745294130710948188e+00,2.462312604367334623e-01
1.114439184143962669e+10,1.000000000000000000e+00,1.557704472669103890e-01,3.745183543068342669e+00,2.469681768418274526e-01
1.115421011343962669e+10,1.000000000000000000e+00,1.564264527363386503e-01,3.745037206656324891e+00,2.476948421326142236e-01
1.116402838543962669e+10,1.000000000000000000e+00,1.570237690176497503e-01,3.744923985312680781e+00,2.484365893206605391e-01
1.117384665743962479e+10,1.000000000000000000e+00,1.576875995833512401e-01,3.744774000049584384e+00,2.491643093996780689e-01
1.118366492943962479e+10,1.000000000000000000e+00,1.583347758517569259e-01,3.744635581902769683e+00,2.499049893492318875e-01
1.119348320143962288e+10,1.000000000000000000e+00,1.589480263359731582e-01,3.744513516402810271e+00,2.506432283178276488e-01
1.120330147343962288e+10,1.000000000000000000e+00,1.596254560912865050e-01,3.744356561463916933e+00,2.513702680728789884e-01
1.121311974543962097e+10,1.000000000000000000e+00,1.602458157575549214e-01,3.744231861493029001e+00,2.521121875218635955e-01
1.122293801743962097e+10,1.000000000000000000e+00,1.609323180250295804e-01,3.744070461195858623e+00,2.528395908681308479e-01
1.123275628943961906e+10,1.000000000000000000e+00,1.616037894234614858e-01,3.743920202880083536e+00,2.535815004018948660e-01
1.124257456143961906e+10,1.000000000000000000e+00,1.622406126214888666e-01,3.743786234309039784e+00,2.543192725137753407e-01
1.125239283343961716e+10,1.000000000000000000e+00,1.629415537590686858e-01,3.743617639085128790e+00,2.550467738932901685e-01
1.126221110543961716e+10,1.000000000000000000e+00,1.635889337138265731e-01,3.743479685825702674e+00,2.557897207651014804e-01
1.127202937743961716e+10,1.000000000000000000e+00,1.643021150836371513e-01,3.743304727185335246e+00,2.565162489432555315e-01
1.128184764943961525e+10,1.000000000000000000e+00,1.649590375766778749e-01,3.743161350774536267e+00,2.572565882861401754e-01
1.129166592143961525e+10,1.000000000000000000e+00,1.656810873927628547e-01,3.742981426908263742e+00,2.579809924532185383e-01
1.130148419343961334e+10,1.000000000000000000e+00,1.663492871441641652e-01,3.742832601194097553e+00,2.587220890993561784e-01
1.131130246543961334e+10,1.000000000000000000e+00,1.670825698393185177e-01,3.742647022345097163e+00,2.594463390936653235e-01
1.132112073743961143e+10,1.000000000000000000e+00,1.678023029252809217e-01,3.742471674474498577e+00,2.601844137831945125e-01
1.133093900943961143e+10,1.000000000000000000e+00,1.684922709946409247e-01,3.742308997647838531e+00,2.609136426152728894e-01
1.134075728143960953e+10,1.000000000000000000e+00,1.692422356666282435e-01,3.742115232468281150e+00,2.616385112410201108e-01
1.135057555343960953e+10,1.000000000000000000e+00,1.699446274657801237e-01,3.741946851459494905e+00,2.623697708041781151e-01
1.136039382543960762e+10,1.000000000000000000e+00,1.706655095284024815e-01,3.741766784008918822e+00,2.630912651271189451e-01
1.137021209743960762e+10,1.000000000000000000e+00,1.714346156545013822e-01,3.741561994300711458e+00,2.638103185464879541e-01
1.138003036943960571e+10,1.000000000000000000e+00,1.721515855079590873e-01,3.741385888156350870e+00,2.645398336759601787e-01
1.138984864143960571e+10,1.000000000000000000e+00,1.729328722205582258e-01,3.741174074900153190e+00,2.652551540763677940e-01
1.139966691343960571e+10,1.000000000000000000e+00,1.736637200657928648e-01,3.740989898453155327e+00,2.659801439788437860e-01
1.140948518543960381e+10,1.000000000000000000e+00,1.744580778690147382e-01,3.740770842364070869e+00,2.666926352289527014e-01
1.141930345743960381e+10,1.000000000000000000e+00,1.752041860916137006e-01,3.740577478824991253e+00,2.674113975178297187e-01
1.142912172943960190e+10,1.000000000000000000e+00,1.760122294115128438e-01,3.740350966023556101e+00,2.681214329518860628e-01
1.143894000143960190e+10,1.000000000000000000e+00,1.767723312371754507e-01,3.740149785840806818e+00,2.688369158722155872e-01
1.144875827343959999e+10,1.000000000000000000e+00,1.775545271719916052e-01,3.739934481288053281e+00,2.695400895308365241e-01
1.145857654543959999e+10,1.000000000000000000e+00,1.783857563751984621e-01,3.739694381478887664e+00,2.702421487005860490e-01
1.146839481743959808e+10,1.000000000000000000e+00,1.791687510406351769e-01,3.739479428596630850e+00,2.709483265024316689e-01
1.148017674383959961e+10,1.000000000000000000e+00,1.801399970323705746e-01,3.739202640195213867e+00,2.717836648802361421e-01
1.156733009289129639e+10,1.000000000000000000e+00,1.877151035369190313e-01,3.736924751903221154e+00,2.778223247213605362e-01
1.165577268714533997e+10,1.000000000000000000e+00,1.961566989196636412e-01,3.734113847421398180e+00,2.834618975595597501e-01
1.173090579983654213e+10,1.000000000000000000e+00,2.042169423128690209e-01,3.731124146517183160e+00,2.876235807291100399e-01
1.179444460247866440e+10,1.000000000000000000e+00,2.117908496115937511e-01,3.728046072415345247e+00,2.904590989192076256e-01
1.184864222380412292e+10,1.000000000000000000e+00,2.190076108611579697e-01,3.724882608400765793e+00,2.922387653600190816e-01
1.189523171372123337e+10,1.000000000000000000e+00,2.258696169035722401e-01,3.721699974443488657e+00,2.932322416157376321e-01
1.193568179069432640e+10,1.000000000000000000e+00,2.325426445208729209e-01,3.718497571495273935e+00,2.937686850574791064e-01
1.197126407567517662e+10,1.000000000000000000e+00,2.390259876403225403e-01,3.715351856263040986e+00,2.941525103674453856e-01
1.200307516584578896e+10,1.000000000000000000e+00,2.454391422880475293e-01,3.712276003378126354e+00,2.946754081232375588e-01
1.203192080815620995e+10,1.000000000000000000e+00,2.518484044361513630e-01,3.709302613339059196e+00,2.956003722631778130e-01
1.205841727333320618e+10,1.000000000000000000e+00,2.583310816024980139e-01,3.706453667188561063e+00,2.971699419938790832e-01
1.208308590444402885e+10,1.000000000000000000e+00,2.649441551192425748e-01,3.703749236184491256e+00,2.995783650110897534e-01
1.210633812260373878e+10,1.000000000000000000e+00,2.716926700055204980e-01,3.701226012316174430e+00,3.029824993103765740e-01
1.212855783818633080e+10,1.000000000000000000e+00,2.786928011448823184e-01,3.698862738717147547e+00,3.075296671929939607e-01
1.214996553678404045e+10,1.000000000000000000e+00,2.859260563968751834e-01,3.696682197728253794e+00,3.132740137414031789e-01
1.217073876187276840e+10,1.000000000000000000e+00,2.934020404004278326e-01,3.694696238346138362e+00,3.202821442200486368e-01
1.219103672569918823e+10,1.000000000000000000e+00,3.011728310431416866e-01,3.692881206481133827e+00,3.285635980454555405e-01
1.221099496633609962e+10,1.000000000000000000e+00,3.092010113346344569e-01,3.691249812405684949e+00,3.380943823266465142e-01
1.223065555432807159e+10,1.000000000000000000e+00,3.174692422345079534e-01,3.689797617566647148e+00,3.488220647702443000e-01
1.225003722565856361e+10,1.000000000000000000e+00,3.259663844158853796e-01,3.688505657473945210e+00,3.606485087621895125e-01
1.226924323375588989e+10,1.000000000000000000e+00,3.347557479298122751e-01,3.687347464683981890e+00,3.735944646301908589e-01
1.228830630095366287e+10,1.000000000000000000e+00,3.437714975989929478e-01,3.686323186296040166e+00,3.875288504167837544e-01
1.230717961398126793e+10,1.000000000000000000e+00,3.529859202905342719e-01,3.685418309583263774e+00,4.023381889487605001e-01
1.232574792221511078e+10,1.000000000000000000e+00,3.622999107176330114e-01,3.684629265336100357e+00,4.178099928143065300e-01
1.234415352215426064e+10,1.000000000000000000e+00,3.718206531912712776e-01,3.683922249478109645e+00,4.340234143296210489e-01
1.236227047200001144e+10,1.000000000000000000e+00,3.814212289884040818e-01,3.683302739387295688e+00,4.507465255606284416e-01
1.238004930787690926e+10,1.000000000000000000e+00,3.911286594726904875e-01,3.682745188205937659e+00,4.679311818037696913e-01
1.239750187422223091e+10,1.000000000000000000e+00,4.008893935854075941e-01,3.682249522060752511e+00,4.854699854484646471e-01
1.241453064000871658e+10,1.000000000000000000e+00,4.107164588837687869e-01,3.681791690339194290e+00,5.032927891589535907e-01
1.243111428889287186e+10,1.000000000000000000e+00,4.205246183993089359e-01,3.681375541429297016e+00,5.212445125504462373e-01
1.244712012725500679e+10,1.000000000000000000e+00,4.303196277206001730e-01,3.680980148646726402e+00,5.392529600627443687e-01
1.246225114447685242e+10,1.000000000000000000e+00,4.398417215169095895e-01,3.680617023014626898e+00,5.568446451269638553e-01
1.247647840640123367e+10,1.000000000000000000e+00,4.490339451076259536e-01,3.680284443621778312e+00,5.738987747370032366e-01
1.248990113784794044e+10,1.000000000000000000e+00,4.579416120450932048e-01,3.679967323508274379e+00,5.904456281579227861e-01
1.250259519822215652e+10,1.000000000000000000e+00,4.667159815680862467e-01,3.679645961231640783e+00,6.067089180973742613e-01
1.251460973261810875e+10,1.000000000000000000e+00,4.751822715195502256e-01,3.679346868637110468e+00,6.224451276221791840e-01
1.252598833641732979e+10,1.000000000000000000e+00,4.834531520387544967e-01,3.679050500798931811e+00,6.378014173078746518e-01
1.253678948796479607e+10,1.000000000000000000e+00,4.915053399881302298e-01,3.678759667024436908e+00,6.527424581086456179e-01
1.254705274013629150e+10,1.000000000000000000e+00,4.993472224142238014e-01,3.678475887199322614e+00,6.672911036603754731e-01
1.255681136485791779e+10,1.000000000000000000e+00,5.070529801061421926e-01,3.678193985105355335e+00,6.815750106683441389e-01
1.256610409067522621e+10,1.000000000000000000e+00,5.145465989748502222e-01,3.677921058150943612e+00,6.954705405881140834e-01
1.257495794853960419e+10,1.000000000000000000e+00,5.220843274996127548e-01,3.677617505949626775e+00,7.093317888323710241e-01
1.258339615664830780e+10,1.000000000000000000e+00,5.293751652445050082e-01,3.677327816917729919e+00,7.227547081945685514e-01
1.259145214795222092e+10,1.000000000000000000e+00,5.365050146250210927e-01,3.677040202331529617e+00,7.358639486107999561e-01
1.259915072392746353e+10,1.000000000000000000e+00,5.434577470257758725e-01,3.676755951350241691e+00,7.486324094871573687e-01
1.260650991368638420e+10,1.000000000000000000e+00,5.503785210231146863e-01,3.676457741878307317e+00,7.612811195940988318e-01
1.261355657814744759e+10,1.000000000000000000e+00,5.571245584280321017e-01,3.676166943008409849e+00,7.736099989243419017e-01
1.262030609778778839e+10,1.000000000000000000e+00,5.637360786562972681e-01,3.675876681134407242e+00,7.856719918848624751e-01
1.262677629266359901e+10,1.000000000000000000e+00,5.702889087080357244e-01,3.675576557801781608e+00,7.975771586578369599e-01
1.263298261499882698e+10,1.000000000000000000e+00,5.766961338898771716e-01,3.675281068193983813e+00,8.092096505903266790e-01
1.263894461587145805e+10,1.000000000000000000e+00,5.829839323886352176e-01,3.674987487056084134e+00,8.206109230362468310e-01
1.264467198859556198e+10,1.000000000000000000e+00,5.892076168388543644e-01,3.674687979207755362e+00,8.318602605433688124e-01
1.265017564559964371e+10,1.000000000000000000e+00,5.953678569803230181e-01,3.674384008217333797e+00,8.429648568646207485e-01
1.265546167135749245e+10,1.000000000000000000e+00,6.013931057872203834e-01,3.674079575748169901e+00,8.537976246017582316e-01
1.266055311092549133e+10,1.000000000000000000e+00,6.073046038263649749e-01,3.673782189492402317e+00,8.644310756569757448e-01
1.266545780274024963e+10,1.000000000000000000e+00,6.131529200722836137e-01,3.673481421586313189e+00,8.749246365244566226e-01
1.267018580481129646e+10,1.000000000000000000e+00,6.189773997347102208e-01,3.673171343617249285e+00,8.853332839730549964e-01
1.267473918831002235e+10,1.000000000000000000e+00,6.246117126933552477e-01,3.672872912130567435e+00,8.954081839436198731e-01
1.267914546558037758e+10,1.000000000000000000e+00,6.302712919355657473e-01,3.672565256263356837e+00,9.054967189591969223e-01
1.268339924426873207e+10,1.000000000000000000e+00,6.358147875215576228e-01,3.672259532280099936e+00,9.153608141981538493e-01
1.268750751308569717e+10,1.000000000000000000e+00,6.412986976051826549e-01,3.671953771790400722e+00,9.251055924066052816e-01
1.269147835108137131e+10,1.000000000000000000e+00,6.466538689543565033e-01,3.671655193951510299e+00,9.346216237493908396e-01
1.269531348179080200e+10,1.000000000000000000e+00,6.520474384150463099e-01,3.671343305071089080e+00,9.441612071490876890e-01
1.269901973315232277e+10,1.000000000000000000e+00,6.573011517854834285e-01,3.671037227938131142e+00,9.534443253581276201e-01
1.270261166797803307e+10,1.000000000000000000e+00,6.625066690752440257e-01,3.670731131398772273e+00,9.626309737802145605e-01
1.270608904986518478e+10,1.000000000000000000e+00,6.676463627604515283e-01,3.670426081864593737e+00,9.716901630139161972e-01
1.270945534881452179e+10,1.000000000000000000e+00,6.727569304713365561e-01,3.670117374518571118e+00,9.806764690515951122e-01
1.271271278568268585e+10,1.000000000000000000e+00,6.777267543218823409e-01,3.669814623188254021e+00,9.894051114314201811e-01
1.271588201312494850e+10,1.000000000000000000e+00,6.827040446789025552e-01,3.669507919169320953e+00,9.981328760697277813e-01
1.271894531856500816e+10,1.000000000000000000e+00,6.875922308902873148e-01,3.669201895654782053e+00,1.006685154434340035e+00
1.272192361201270103e+10,1.000000000000000000e+00,6.924310466714576062e-01,3.668899414072047893e+00,1.015152859665746421e+00
1.272481431386665535e+10,1.000000000000000000e+00,6.972378711656237460e-01,3.668594116320420984e+00,1.023545317647570618e+00
1.272762492076463509e+10,1.000000000000000000e+00,7.019676463826250989e-01,3.668290825558655488e+00,1.031791705034510009e+00
1.273035140397200584e+10,1.000000000000000000e+00,7.066338864612329296e-01,3.667991330128697935e+00,1.039926203471895239e+00
1.273300875615976334e+10,1.000000000000000000e+00,7.112971508826203548e-01,3.667687213865621132e+00,1.048036267262361765e+00
1.273558181704743004e+10,1.000000000000000000e+00,7.158617428412771266e-01,3.667388090198270056e+00,1.055968956510271894e+00
1.273809036973394203e+10,1.000000000000000000e+00,7.204145801283886597e-01,3.667084294675841516e+00,1.063859448994781687e+00
1.274052858919899178e+10,1.000000000000000000e+00,7.248962659707001155e-01,3.666785962415769262e+00,1.071629491639116027e+00
1.274289657482726288e+10,1.000000000000000000e+00,7.293138817232877047e-01,3.666489797031579734e+00,1.079280061607533314e+00
1.274521106562470627e+10,1.000000000000000000e+00,7.337245972262678162e-01,3.666187731548821382e+00,1.086893230682459688e+00
1.274746495273087311e+10,1.000000000000000000e+00,7.380793160292888899e-01,3.665889959513957130e+00,1.094411580149043051e+00
1.274966434050469017e+10,1.000000000000000000e+00,7.423903976742137756e-01,3.665594124792714403e+00,1.101850404553923468e+00
1.275180833863983536e+10,1.000000000000000000e+00,7.466551458275922926e-01,3.665298871200445063e+00,1.109198886491602920e+00
1.275389854225742149e+10,1.000000000000000000e+00,7.508783911004941469e-01,3.665005738651497147e+00,1.116472846841613631e+00
1.275593578790559387e+10,1.000000000000000000e+00,7.550536674989324348e-01,3.664713496991395925e+00,1.123654432998085539e+00
1.275792317999017715e+10,1.000000000000000000e+00,7.591923479237875361e-01,3.664418978887075795e+00,1.130753721430516778e+00
1.275986330934376717e+10,1.000000000000000000e+00,7.632843808270752817e-01,3.664128840726400327e+00,1.137777234594389286e+00
1.276175645960493088e+10,1.000000000000000000e+00,7.673400894779267567e-01,3.663836683380947257e+00,1.144720022514281066e+00
1.276360350860595131e+10,1.000000000000000000e+00,7.713459098465893504e-01,3.663550060085287274e+00,1.151585170068965658e+00
1.276540687884151649e+10,1.000000000000000000e+00,7.753045698263419938e-01,3.663265370715263813e+00,1.158363732548378211e+00
1.276716883300169563e+10,1.000000000000000000e+00,7.792333387659838850e-01,3.662979416364297247e+00,1.165077453023796172e+00
1.276889088482708740e+10,1.000000000000000000e+00,7.831176259208556534e-01,3.662696871371569518e+00,1.171715847362627905e+00
1.277057339655698204e+10,1.000000000000000000e+00,7.869636156195474186e-01,3.662413982199354212e+00,1.178276270071150433e+00
1.277221828141832733e+10,1.000000000000000000e+00,7.907701314006885251e-01,3.662133511822971421e+00,1.184767420127900595e+00
1.277382602141329384e+10,1.000000000000000000e+00,7.945368215668185963e-01,3.661853560937064156e+00,1.191180996916532342e+00
1.277539914037308884e+10,1.000000000000000000e+00,7.982700389669383778e-01,3.661576640123632043e+00,1.197539748463042342e+00
1.277693754462909698e+10,1.000000000000000000e+00,8.019601162894494095e-01,3.661301535264286144e+00,1.203819483670681034e+00
1.277844231332653809e+10,1.000000000000000000e+00,8.056200795039365481e-01,3.661025547601642227e+00,1.210035459449081197e+00
1.277991570853682327e+10,1.000000000000000000e+00,8.092378310671675123e-01,3.660753465118181449e+00,1.216182632641700234e+00
1.278135872309471893e+10,1.000000000000000000e+00,8.128249482738966192e-01,3.660482297180603695e+00,1.222272195304847431e+00
1.278277118446177292e+10,1.000000000000000000e+00,8.163733493630445093e-01,3.660212232583418324e+00,1.228288739094400617e+00
1.278415454048404884e+10,1.000000000000000000e+00,8.198905662599746957e-01,3.659941377304657628e+00,1.234239751773219984e+00
1.278550983852480507e+10,1.000000000000000000e+00,8.233684333309860826e-01,3.659675697956480178e+00,1.240132768522531403e+00
1.278683707968017006e+10,1.000000000000000000e+00,8.268153530033887089e-01,3.659408989174689264e+00,1.245959772740173221e+00
1.278813808818720055e+10,1.000000000000000000e+00,8.302228922532030042e-01,3.659146680382686423e+00,1.251725616071789782e+00
1.278941386328492546e+10,1.000000000000000000e+00,8.336033396873462342e-01,3.658885453624859618e+00,1.257441603908769689e+00
1.279066416593655014e+10,1.000000000000000000e+00,8.369401937668067282e-01,3.658626498585165532e+00,1.263079491908914331e+00
1.279189087974038696e+10,1.000000000000000000e+00,8.402587961748438916e-01,3.658365407085560239e+00,1.268672330726567266e+00
1.279309414966390800e+10,1.000000000000000000e+00,8.435355722711394000e-01,3.658109200255577953e+00,1.274201055599229138e+00
1.279427473877755356e+10,1.000000000000000000e+00,8.467823431632554021e-01,3.657852493464658128e+00,1.279667770219782064e+00
1.279543359382023621e+10,1.000000000000000000e+00,8.500025467666108003e-01,3.657596307803482105e+00,1.285083434781787437e+00
1.279657000902168465e+10,1.000000000000000000e+00,8.531788770388900600e-01,3.657346640376705871e+00,1.290437425619242573e+00
1.279768602538974762e+10,1.000000000000000000e+00,8.563262776715335756e-01,3.657097471302715341e+00,1.295735550588567708e+00
1.279878176911814117e+10,1.000000000000000000e+00,8.594400584635534246e-01,3.656849716490797153e+00,1.300972092924934209e+00
1.279985731628930092e+10,1.000000000000000000e+00,8.625218026403349558e-01,3.656601833490763731e+00,1.306144049278363584e+00
1.280091409320149040e+10,1.000000000000000000e+00,8.655677426163442822e-01,3.656356913637071049e+00,1.311256249815609287e+00
1.280195214474951172e+10,1.000000000000000000e+00,8.685910103922899195e-01,3.656113052452617307e+00,1.316327340629687370e+00
1.280297279515123367e+10,1.000000000000000000e+00,8.715712118291796262e-01,3.655873583556638273e+00,1.321329867919551093e+00
1.280397511621571541e+10,1.000000000000000000e+00,8.745177741867684595e-01,3.655634766415081671e+00,1.326267724068503018e+00
1.280496077879350090e+10,1.000000000000000000e+00,8.774305417320045208e-01,3.655401000378970977e+00,1.331158195014529921e+00
1.280592997366108131e+10,1.000000000000000000e+00,8.803131809409197039e-01,3.655166974915040168e+00,1.335987371576638383e+00
1.280688332288869476e+10,1.000000000000000000e+00,8.831579819119427244e-01,3.654934395219229692e+00,1.340746654735443188e+00
1.280782143457452965e+10,1.000000000000000000e+00,8.859742235490903894e-01,3.654704297824624692e+00,1.345458748431318075e+00
1.280874392734532738e+10,1.000000000000000000e+00,8.887515111389375777e-01,3.654475577234055805e+00,1.350098441248736236e+00
1.280965111807913017e+10,1.000000000000000000e+00,8.914846556610594996e-01,3.654251931297570088e+00,1.354670146547035881e+00
1.281054415424954033e+10,1.000000000000000000e+00,8.941862415338447390e-01,3.654028948091516238e+00,1.359181385468391623e+00
1.281142347461530113e+10,1.000000000000000000e+00,8.968559479776450072e-01,3.653806168205321114e+00,1.363629678811214108e+00
1.281228855448976898e+10,1.000000000000000000e+00,8.994703256888856302e-01,3.653591219012051639e+00,1.367998637460614120e+00
1.281314026886087227e+10,1.000000000000000000e+00,9.020437805298688883e-01,3.653378850379662701e+00,1.372296072613027773e+00
1.281397925288058090e+10,1.000000000000000000e+00,9.045775524535190071e-01,3.653168820936620875e+00,1.376523498688159597e+00
1.281480610501566696e+10,1.000000000000000000e+00,9.070667313471348914e-01,3.652961827116454341e+00,1.380673881194725006e+00
1.281562090624348450e+10,1.000000000000000000e+00,9.095097508127455432e-01,3.652759218077787029e+00,1.384749483971277950e+00
1.281642363863011169e+10,1.000000000000000000e+00,9.119106096174131038e-01,3.652557487528855340e+00,1.388744279384886759e+00
1.281721526775878906e+10,1.000000000000000000e+00,9.142496936466548707e-01,3.652363177768745750e+00,1.392645208402930157e+00
1.281799603513591385e+10,1.000000000000000000e+00,9.165434328429484800e-01,3.652172338451949329e+00,1.396469329528331693e+00
1.281876570750909805e+10,1.000000000000000000e+00,9.187682997574614374e-01,3.651987197230058602e+00,1.400178498469796029e+00
1.281952558433903694e+10,1.000000000000000000e+00,9.209476932153793927e-01,3.651803883812251517e+00,1.403804031714402489e+00
1.282027568052427101e+10,1.000000000000000000e+00,9.230600092088402375e-01,3.651627665487037877e+00,1.407323790400471397e+00
1.282101683172739983e+10,1.000000000000000000e+00,9.251059847330269648e-01,3.651456999604488551e+00,1.410733077918647327e+00
1.282174757731192398e+10,1.000000000000000000e+00,9.270739284536045899e-01,3.651293224005571769e+00,1.414013862964134782e+00
1.282247027134064674e+10,1.000000000000000000e+00,9.289716057069640209e-01,3.651135693208267252e+00,1.417179094281634910e+00
1.282318416953215027e+10,1.000000000000000000e+00,9.307869678911430134e-01,3.650985025367401882e+00,1.420207147286529636e+00
1.282389029596110916e+10,1.000000000000000000e+00,9.325205242764902369e-01,3.650839245223066243e+00,1.423091139479882639e+00
1.282458811331982994e+10,1.000000000000000000e+00,9.341514106884014623e-01,3.650704582130743781e+00,1.425814259934417239e+00
1.282527867177538490e+10,1.000000000000000000e+00,9.356909975051176387e-01,3.650577286243893216e+00,1.428384250020445334e+00
1.282596236899185944e+10,1.000000000000000000e+00,9.371172387598892817e-01,3.650461594187662584e+00,1.430773964305068091e+00
1.282663913630638504e+10,1.000000000000000000e+00,9.384270008363209126e-01,3.650356454839501996e+00,1.432972931065286337e+00
1.282730909355322075e+10,1.000000000000000000e+00,9.396125598782464339e-01,3.650262594108312442e+00,1.434968606224382492e+00
1.282797362696964264e+10,1.000000000000000000e+00,9.406723441675326480e-01,3.650179690395227716e+00,1.436756559950616019e+00
1.282863308114128494e+10,1.000000000000000000e+00,9.415901215278703607e-01,3.650110632238609210e+00,1.438315882044813643e+00
1.282928737662493134e+10,1.000000000000000000e+00,9.423626202542072505e-01,3.650054101598317224e+00,1.439634756936320814e+00
1.282993722622207642e+10,1.000000000000000000e+00,9.429731318475836899e-01,3.650012869754945211e+00,1.440690852749585638e+00
